일자,시가,고가,저가,종가,거래량
20170227,38020,38140,37700,38060,9033700
20170224,38960,39100,38060,38220,9296850
20170223,39020,39440,39020,39180,10217300
20170222,39000,39340,38980,39300,8539450
20170221,38540,39560,38420,38940,10562600
20170220,38220,38780,38160,38660,7485800
20170217,37560,38040,37280,37860,15377450
20170216,37800,38360,37780,38020,10226350
20170215,37080,37960,37080,37720,14191550
20170214,37960,38260,37320,37580,13124150
20170213,37740,38060,37720,37960,11102050
20170210,38400,38760,38300,38360,11020750
20170209,38780,38840,38220,38400,13694150
20170208,38740,38780,38200,38400,17092950
20170207,39560,39580,38760,38820,14041800
20170206,39580,39660,39140,39560,8860700
20170203,39400,39500,39180,39460,10386350
20170202,39600,39660,39200,39360,15029300
20170201,39540,39660,39040,39120,14150400
20170131,39900,39900,39460,39460,17992200
20170126,39420,40000,39420,39900,15214500
20170125,38340,39400,38320,39400,13433850
20170124,38120,38580,37880,38160,11048750
20170123,37200,38060,37000,38060,8810400
20170120,37120,37420,36880,37200,9185000
20170119,37720,37920,37020,37480,9418900
20170118,37040,37500,36620,36940,8875400
20170117,36580,37460,36580,36960,8150700
20170116,36860,37820,36320,36660,16611500
20170113,38100,38320,37460,37460,15954450
20170112,38000,38800,37980,38800,11669150
20170111,37520,38560,37420,38280,12018150
20170110,37280,37400,37080,37240,9099800
20170109,36600,37500,36560,37220,13194900
20170106,36180,36440,36040,36200,8880950
20170105,36060,36060,35540,35560,10967450
20170104,36500,36520,36100,36160,7971750
20170103,36280,36620,36020,36480,7357650
20170102,35980,36240,35880,36100,4650600
20161229,35420,36040,35400,36040,7516450
20161228,35840,35980,35600,35760,6662900
20161227,35980,36200,35860,35980,4653450
20161226,35600,36000,35560,35960,4823600
20161223,36020,36080,35600,35640,8334850
20161222,36260,36300,35980,36180,6354600
20161221,36360,36600,36020,36100,6552100
20161220,35920,36400,35840,36240,7615200
20161219,35620,36380,35620,35900,5435800
20161216,35300,36020,35200,35860,11747700
20161215,34820,35500,34820,35180,5773550
20161214,35560,35680,35280,35540,7455100
20161213,34620,35440,34620,35320,11684450
20161212,34660,35360,34660,35040,11414450
20161209,35900,35900,35400,35600,10652450
20161208,35980,36020,35520,35800,16462550
20161207,35040,35480,35040,35440,9603650
20161206,34440,35200,34400,34960,14001800
20161205,34340,34680,34220,34360,8484600
20161202,34480,34760,34140,34540,15352950
20161201,34800,35060,34660,34980,15535350
20161130,33540,34940,33540,34920,28535200
20161129,33800,33960,33380,33540,18081300
20161128,33000,33620,32800,33540,13294050
20161125,32820,33040,32660,33000,6276900
20161124,32980,33040,32660,33000,7757150
20161123,33220,33220,32520,32980,12668600
20161122,32140,32900,32000,32800,9751100
20161121,31300,32120,31300,31860,8180200
20161118,31640,31760,31400,31720,9460750
20161117,31100,31520,30900,31360,7870550
20161116,30800,31280,30800,31160,13308200
20161115,31060,31620,30780,30780,13665700
20161114,31900,31920,31040,31060,15133300
20161111,31700,32360,31700,31960,12836800
20161110,32600,33000,32360,32980,11795350
20161109,32920,33140,31820,31920,15683600
20161108,32980,32980,32700,32880,5417450
20161107,32940,33000,32680,32800,7661900
20161104,32100,32680,32100,32540,7103850
20161103,32600,32800,32120,32320,10341850
20161102,32800,33040,32620,32860,10099250
20161101,32600,33040,32240,33040,10347400
20161031,32320,32780,32220,32780,12067200
20161028,31600,32280,31600,32280,10214200
20161027,31420,32340,31120,31460,14117000
20161026,31940,31980,31240,31340,10534000
20161025,32000,32080,31840,31940,9866100
20161024,31860,32160,31800,32160,9289950
20161021,32120,32260,31760,31780,10477500
20161020,32520,33020,32180,32400,10330450
20161019,31580,32860,31500,32500,15444550
20161018,31440,31900,31440,31780,10384500
20161017,31300,32040,30760,31800,12785200
20161014,30960,31760,30940,31540,14158950
20161013,31000,31620,30900,31140,21864550
20161012,29900,30900,29880,30700,39088550
20161011,32000,32500,30900,30900,38427150
20161010,33000,33780,32560,33600,25293300
20161007,34000,34320,33800,34120,26050550
20161006,33920,34000,33340,33820,29558150
20161005,32020,32520,31940,32380,12470450
20161004,32200,32480,32120,32280,13053100
20160930,31800,32300,31700,31960,11762700
20160929,31460,32380,31440,32000,11397550
20160928,31080,31460,31080,31340,8706400
20160927,31000,31500,30660,31380,9834400
20160926,31420,31920,31280,31360,14524800
20160923,31640,31960,31320,31420,18299650
20160922,32000,32820,31980,32360,11429950
20160921,31900,32020,31520,31840,10509050
20160920,31180,31760,31180,31700,12921150
20160919,30760,31380,30720,31160,22408150
20160913,30160,30980,29900,30540,24717250
20160912,29800,30120,29120,29300,26499350
20160909,32220,32360,31280,31500,13258400
20160908,32460,32780,32280,32780,12070850
20160907,32960,33040,32420,32420,9591850
20160906,32140,32900,31940,32860,7660150
20160905,31800,32300,31700,32120,8383800
20160902,31900,32260,31760,31940,8153000
20160901,31660,31760,31260,31740,18790150
20160831,32820,32820,32220,32400,20532200
20160830,32940,33420,32660,32900,7849600
20160829,32040,32800,31940,32800,8925750
20160826,32120,32460,32060,32240,12058000
20160825,32600,33180,32440,32780,14173800
20160824,33600,33640,32720,33060,15938550
20160823,33300,33880,33140,33740,11545700
20160822,33480,33840,33180,33300,12612200
20160819,32760,33500,32720,33500,16805150
20160818,31340,32880,31320,32800,18327050
20160817,31380,31400,31020,31320,7446450
20160816,30900,31520,30900,31360,10843100
20160812,31180,31400,30880,30900,10474850
20160811,30820,31180,30520,31180,10533600
20160810,31340,31400,30680,30820,12340350
20160809,31480,31580,31140,31340,9023200
20160808,31320,31500,31120,31380,11125150
20160805,30580,31280,30500,31220,6958850
20160804,30380,30660,30340,30340,7009950
20160803,30960,30960,30340,30340,7504900
20160802,31360,31360,30920,30960,8315800
20160801,31380,31600,31200,31360,11515400
20160729,30400,31140,30220,30780,14985600
20160728,30660,30720,29960,30140,9503700
20160727,30240,30580,30240,30540,6335050
20160726,30000,30620,29960,30600,7228500
20160725,30000,30460,29900,30040,7732500
20160722,30120,30560,30120,30320,8585150
20160721,30800,30940,30740,30860,8544700
20160720,30660,30840,30480,30800,7773150
20160719,30560,30800,30440,30660,10122250
20160718,30360,30660,30000,30660,11567200
20160715,30000,30440,29720,30360,11623150
20160714,29620,30000,29520,30000,12430250
20160713,29920,29920,29260,29620,10009900
20160712,29980,30100,29200,29280,11024700
20160711,29200,30000,29200,29780,14056800
20160708,29000,29500,28980,29200,13498150
20160707,28420,29000,28320,29000,11495200
20160706,28940,29040,28240,28420,16749150
20160705,29320,29500,29240,29380,7870350
20160704,29280,29480,29020,29320,7995000
20160701,28540,29580,28540,29320,14393600
20160630,28160,28900,27940,28500,13671700
20160629,28160,28240,27820,27920,10527050
20160628,27800,28080,27580,27980,10718950
20160627,28000,28100,27700,27960,11839000
20160624,28900,28900,27200,28000,20552600
20160623,28880,28900,28540,28600,11256300
20160622,28920,29000,28620,28900,8948250
20160621,28640,28980,28520,28960,10020550
20160620,28540,28960,28520,28620,13515800
20160617,28200,28700,28200,28520,16419700
20160616,28260,28340,27900,28180,14621550
20160615,27700,28320,27660,28260,15334450
20160614,27420,27720,27380,27600,12273050
20160613,27920,27920,27240,27420,15248300
20160610,28480,28500,28080,28120,14484050
20160609,28160,28600,28120,28600,25768750
20160608,28380,28380,27780,28120,18808100
20160607,27720,28040,27600,27960,23142150
20160603,27400,27580,27280,27540,17066200
20160602,27000,27440,26920,27300,23806950
20160601,25960,26820,25900,26660,23504000
20160531,25600,26000,25360,25840,62527700
20160530,25940,25940,25480,25600,10315350
20160527,26000,26020,25460,25640,13744550
20160526,25980,26060,25900,25920,12653650
20160525,25660,25960,25480,25900,11862750
20160524,25720,25780,25360,25420,10434600
20160523,25380,25720,25380,25720,8112550
20160520,25400,25600,25380,25380,7960550
20160519,25360,25540,25320,25400,10012450
20160518,25280,25420,25100,25360,9169600
20160517,24980,25300,24980,25280,9183550
20160516,25060,25260,24940,24960,11720150
20160513,25620,25620,25020,25060,12284900
20160512,25840,25840,25500,25620,7615100
20160511,25920,25980,25740,25840,8834400
20160510,25980,26000,25760,25920,8559550
20160509,25800,26000,25700,25980,15644700
20160504,25440,25800,25240,25800,14702750
20160503,25340,25400,25120,25220,7903300
20160502,24940,25240,24900,25000,7027600
20160429,25200,25340,24840,24900,16253900
20160428,26000,26000,25220,25300,14653450
20160427,25880,26000,25720,26000,8297300
20160426,25700,26100,25660,25920,8345050
20160425,25700,25700,25420,25620,4597850
20160422,25880,25880,25540,25600,5741500
20160421,26000,26020,25760,25880,7254450
20160420,25640,26000,25640,25980,8598600
20160419,25880,25920,25660,25760,7238300
20160418,25900,26100,25840,25980,6423700
20160415,26180,26200,25800,26000,6829950
20160414,26000,26040,25780,26000,16766350
20160412,25400,25620,25320,25500,6702700
20160411,24920,25420,24920,25320,6034650
20160408,25380,25380,24800,24920,12593400
20160407,26000,26000,25160,25380,12939750
20160406,25380,25820,25360,25700,9211700
20160405,25980,25980,25200,25200,11815950
20160404,25580,26100,25580,26100,9402300
20160401,25980,26180,25420,25580,13557800
20160331,26120,26280,25960,26240,19130750
20160330,26200,26420,26040,26160,13380250
20160329,25880,26000,25700,25800,8622700
20160328,25760,26000,25760,25880,6060900
20160325,25660,25800,25560,25760,7172300
20160324,25580,25800,25320,25640,10939750
20160323,25380,25580,25240,25580,9870900
20160322,25340,25580,25240,25380,10143600
20160321,25480,25580,25160,25340,9058500
20160318,25560,25560,25260,25460,11265700
20160317,25300,25920,25140,25260,12343450
20160316,25120,25260,25060,25120,7342800
20160315,25100,25280,24920,25060,8640400
20160314,25340,25460,24980,25100,10857700
20160311,24500,25060,24320,24980,13361250
20160310,24160,24720,24020,24500,14177000
20160309,23760,23980,23540,23880,9169000
20160308,24460,24480,23720,23840,10810100
20160307,24400,24620,24300,24460,6568800
20160304,24400,24560,24040,24300,10074500
20160303,24260,24400,24040,24400,10949550
20160302,24000,24140,23920,23940,11818600
20160229,23580,23880,23520,23560,14434000
20160226,23600,23740,23440,23440,8867200
20160225,23440,23740,23440,23580,6681750
20160224,23560,23580,23220,23440,7024200
20160223,23580,23780,23460,23620,7383700
20160222,23800,23840,23320,23500,8744950
20160219,23740,23900,23480,23800,8842600
20160218,24060,24060,23560,23740,11124050
20160217,23580,24020,23380,23700,12303100
20160216,23160,23580,23140,23360,9020050
20160215,23080,23200,22880,23080,9157300
20160212,22600,23020,22440,22600,12811600
20160211,22360,22740,22360,22600,15263100
20160205,23120,23380,23120,23280,9404700
20160204,23000,23220,22960,23120,12397950
20160203,23000,23040,22740,22920,8725350
20160202,23220,23320,22940,23120,8317400
20160201,23040,23260,23020,23260,12998950
20160129,22800,23000,22320,23000,21849150
20160128,23280,23360,22780,22900,15795600
20160127,22520,23500,22520,23500,13811850
20160126,23100,23140,22720,22740,7619950
20160125,23440,23520,23120,23240,7995650
20160122,22900,23360,22900,23360,7376400
20160121,22660,23100,22500,22620,9517600
20160120,23200,23200,22640,22760,8352600
20160119,22560,23420,22560,23420,10362100
20160118,21760,22660,21760,22520,16010700
20160115,22800,23040,22480,22640,10473200
20160114,22620,22840,22620,22760,10451100
20160113,23060,23180,22960,22960,7165800
20160112,22960,23320,22880,22920,10314150
20160111,23120,23320,22920,23040,12063850
20160108,23260,23720,23260,23420,12888150
20160107,23320,23660,23020,23260,14119400
20160106,24160,24160,23360,23500,18337600
20160105,24040,24360,23720,24160,10800100
20160104,25200,25200,24100,24100,15346950
20151230,25200,25440,25080,25200,10197900
20151229,25300,25320,24820,25080,11647200
20151228,25700,25780,25320,25320,11361500
20151224,25900,26000,25700,25700,7807550
20151223,25840,25980,25640,25900,10357400
20151222,25600,25840,25340,25840,10309600
20151221,25560,25700,25220,25600,8023300
20151218,25300,25760,25280,25560,8418450
20151217,26020,26160,25500,25800,8733850
20151216,25560,26200,25560,25980,10398100
20151215,25220,25600,25200,25540,8774700
20151214,25460,25460,25100,25220,11140050
20151211,25660,25900,25440,25680,10336450
20151210,25260,25860,25260,25660,15193350
20151209,25240,25500,25240,25260,9090600
20151208,25240,25440,25240,25240,6916100
20151207,25380,25500,25240,25240,9805350
20151204,25500,25600,25340,25380,9635550
20151203,25900,25940,25720,25800,8334750
20151202,26420,26440,25880,26000,11481400
20151201,25880,26440,25760,26420,12605650
20151130,26500,26500,25680,25680,26700300
20151127,26900,26980,26540,26540,8492700
20151126,25980,26800,25980,26700,9290000
20151125,26000,26200,25980,25980,7131350
20151124,25640,26100,25640,25980,7978000
20151123,25700,26040,25620,25640,9941000
20151120,25780,25920,25560,25700,8436000
20151119,25800,25800,25420,25780,9642500
20151118,25440,25800,25440,25620,8386750
20151117,25500,25800,25400,25400,9309200
20151116,25820,25820,25260,25260,13785250
20151113,26340,26340,26000,26000,8883850
20151112,26660,26680,26340,26340,7870850
20151111,26420,26900,26420,26660,7022450
20151110,26720,26820,26280,26420,9877550
20151109,26760,26880,26420,26880,9283050
20151106,26860,26960,26600,26760,8216100
20151105,26600,27080,26600,26840,8652100
20151104,27040,27220,26520,26600,14053500
20151103,27620,27620,27000,27040,15092000
20151102,27700,27860,27480,27660,19327300
20151030,26900,27800,26820,27440,25469250
20151029,26600,27840,26480,26500,31523550
20151028,25880,26160,25820,26160,13565150
20151027,25640,25980,25620,25960,6612050
20151026,25960,25960,25440,25840,7608250
20151023,26000,26000,25560,25780,13153550
20151022,25600,25900,25380,25600,11533650
20151021,25300,25640,25180,25400,6978350
20151020,25200,25460,25120,25320,7517350
20151019,25140,25300,24980,25120,5853500
20151016,25300,25380,25180,25300,7198400
20151015,24880,25640,24860,25380,12425150
20151014,24960,25200,24740,25080,8752550
20151013,25200,25440,24960,25040,9900000
20151012,25200,25260,24940,25200,18948700
20151008,25000,25580,25000,25400,28533850
20151007,23960,25040,23720,25020,39975100
20151006,22600,23100,22540,23020,19149350
20151005,22380,22620,22300,22300,12096750
20151002,22240,22660,22240,22380,13715100
20151001,22800,22900,22420,22680,12052050
20150930,22000,22680,21800,22680,22946800
20150925,22400,22500,22180,22240,10458000
20150924,22520,22700,22500,22520,6636050
20150923,22880,22880,22500,22620,9882450
20150922,22860,23000,22600,22900,12533750
20150921,23260,23460,23000,23000,10267950
20150918,22900,23840,22700,23800,21813500
20150917,23060,23140,22880,23140,13698000
20150916,22420,23140,22420,23040,17188150
20150915,22280,22560,22260,22460,11647800
20150914,22400,22480,22200,22480,8353650
20150911,22520,22660,22300,22300,10208350
20150910,22600,22780,22360,22680,18128400
20150909,22920,22940,22720,22940,12968800
20150908,22260,22720,22120,22620,9116500
20150907,22580,22580,22100,22240,9590250
20150904,22880,22880,22360,22580,12586700
20150903,22040,22460,21860,22440,15257100
20150902,21380,21900,21300,21800,15634150
20150901,21780,21960,21620,21700,12018600
20150831,21420,21780,21040,21780,20415450
20150828,21720,21720,21460,21620,23111150
20150827,21640,21720,21260,21340,24769400
20150826,21360,21480,21000,21340,27947600
20150825,21580,22140,21340,21580,19625950
20150824,21760,22300,20660,21580,22429600
20150821,21980,22560,21920,22020,20442550
20150820,23260,23420,22600,22780,10805950
20150819,23380,23520,22820,23080,20070750
20150818,22360,22820,22340,22620,11583600
20150817,22800,22820,22080,22080,11360850
20150813,23060,23060,22760,22800,7520550
20150812,23000,23280,22800,23080,11154000
20150811,23020,23580,22960,23140,11664300
20150810,22800,22840,22600,22820,5722500
20150807,22400,22740,22300,22720,13787100
